epoch,time,train_loss,val_loss,train_ppl,val_ppl,val_bpc,train_bpc,memalloc_Gb,memcache_Gb,max_memalloc_Gb,max_memcache_Gb,asgd_triggered
22,387.44859313964844,5.339581203874547,5.455998299404441,208.42540425690964,234.1585147327035,7.871341689649405,7.703387323253731,0.351638528,4.880334848,4.75539712,4.880334848,False
23,387.7516117095947,5.31746689724282,5.436414982201059,203.8668117904328,229.61752322535486,7.84308893503593,7.67148312274344,0.351638528,4.880334848,4.75539712,4.880334848,False
24,386.51461815834045,5.288834248515109,5.413930877424819,198.1123409863664,224.5123860611113,7.810651228576421,7.630174942416456,0.351638528,4.880334848,4.75539712,4.880334848,False
25,385.8612389564514,5.270926335202604,5.399619477274362,194.5961402349845,221.322182058739,7.790004242551179,7.604339284687835,0.351638528,4.880334848,4.75539712,4.880334848,False
26,386.0847065448761,5.251427141928821,5.384782397588611,190.83842772932655,218.06264798633813,7.7685988612672725,7.5762078952504135,0.351638528,4.880334848,4.75539712,4.880334848,False
27,387.1635789871216,5.229707597748581,5.365545039905065,186.73819286839773,213.9077911962849,7.7408452207374125,7.544873216571212,0.351638528,4.880334848,4.75539712,4.880334848,False
28,386.06056690216064,5.213165525954236,5.353047167604973,183.67456550773096,211.25103541646186,7.722814602348406,7.521008051627481,0.351638528,4.880334848,4.75539712,4.880334848,False
29,385.9150586128235,5.193324059304552,5.337364399436369,180.06610965184885,207.96387764185184,7.70018915048415,7.492382866088018,0.351638528,4.880334848,4.75539712,4.880334848,False
30,385.779465675354,5.170697712982318,5.316983950180124,176.03761837789128,203.7683786834006,7.670786377411077,7.459739948455495,0.351638528,4.880334848,4.75539712,4.880334848,False
31,385.9996802806854,5.155750076913692,5.307436550669079,173.42584070440822,201.83217811207854,7.657012391483106,7.438175068026275,0.351638528,4.880334848,4.75539712,4.880334848,False
32,385.91966676712036,5.138355842152682,5.293637371011501,170.43531526889785,199.06618771574432,7.637104383422782,7.413080491796507,0.351638528,4.880334848,4.75539712,4.880334848,False
33,386.0039441585541,5.122993107116219,5.281088388027587,167.8369726079715,196.5837183240658,7.619000027903691,7.390916750144911,0.351638528,4.880334848,4.75539712,4.880334848,False
34,386.01178789138794,5.104489458651604,5.266772105437099,164.75993229744824,193.78941996781373,7.598345998006427,7.364221628266659,0.351638528,4.880334848,4.75539712,4.880334848,False
35,385.857675075531,5.09122210024882,5.256258614961455,162.58844006071146,191.76268942128144,7.583178237434782,7.345080876093266,0.351638528,4.880334848,4.75539712,4.880334848,False
36,385.99994373321533,5.074637791959774,5.244391899688282,159.9142592577212,189.5005448447026,7.566058186158536,7.321154776768085,0.351638528,4.880334848,4.75539712,4.880334848,False
37,388.92648553848267,5.056487161291302,5.22935867180241,157.0378974562542,186.67304643406644,7.544369822839033,7.294968951913673,0.351638528,4.880334848,4.75539712,4.880334848,False
38,393.9196183681488,5.045297985578702,5.220197712013901,155.2905666538718,184.97075139543577,7.531153351582368,7.27882638360147,0.351638528,4.880334848,4.75539712,4.880334848,False
39,394.3136873245239,5.028718580551706,5.206786224633205,152.73716686598664,182.50657953754592,7.5118046652472925,7.254907358188134,0.351638528,4.880334848,4.75539712,4.880334848,False
40,394.66241669654846,5.01784965602046,5.198105852811486,151.08606721908433,180.92921054632177,7.499281535867027,7.239226814667109,0.351638528,4.880334848,4.75539712,4.880334848,False
41,394.09655570983887,5.0052840323638295,5.192152263609284,149.1994546144468,179.85523253627295,7.49069232224952,7.2210984517320105,0.351638528,4.880334848,4.75539712,4.880334848,False
42,394.407009601593,4.991640043866515,5.179042517670067,147.17760339456416,177.51276426286645,7.471778956795697,7.201414337188989,0.351638528,4.880334848,4.75539712,4.880334848,False
43,394.534814119339,4.9772435494286595,5.169414306482326,145.07394086235578,175.81183547083847,7.457888384262512,7.180644586057309,0.351638528,4.880334848,4.75539712,4.880334848,False
44,394.5702350139618,4.966281038976989,5.161134259824284,143.49225175123442,174.3621154275282,7.445942802010626,7.164829026592991,0.351638528,4.880334848,4.75539712,4.880334848,False
45,394.3091995716095,4.954834778068962,5.154353148639121,141.8591661912222,173.18374637756094,7.4361597265320745,7.148315562744259,0.351638528,4.880334848,4.75539712,4.880334848,False
46,394.6778416633606,4.94246107444939,5.143288795237364,140.11465818377505,171.27814178581278,7.420197238748717,7.130464081894874,0.351638528,4.880334848,4.75539712,4.880334848,False
47,394.4505171775818,4.926246032890732,5.132436967781963,137.86101402375382,169.4295096045421,7.4045413610942274,7.107070721850389,0.351638528,4.880334848,4.75539712,4.880334848,False
48,394.56350207328796,4.9182186178440706,5.126228856173899,136.75877642373302,168.38093051496764,7.395584949263988,7.095489609971413,0.351638528,4.880334848,4.75539712,4.880334848,False
49,394.85375142097473,4.906986237865559,5.117217866780152,135.23124484930636,166.87046734033748,7.382584839552125,7.079284711079033,0.351638528,4.880334848,4.75539712,4.880334848,False
50,394.9453618526459,4.89723717050886,5.1114921180543,133.91927198174852,165.91773911864976,7.374324330259962,7.065219779950231,0.351638528,4.880334848,4.75539712,4.880334848,False
51,394.7157003879547,4.882203155395492,5.098399248167141,131.9209863885437,163.759558964472,7.355435311802753,7.043530280901526,0.351638528,4.880334848,4.75539712,4.880334848,False
52,393.8212585449219,4.875149401863125,5.094941137927898,130.99372245513396,163.1942383906421,7.35044631330975,7.033353865660727,0.351638528,4.880334848,4.75539712,4.880334848,False
53,394.77566623687744,4.865332541247192,5.089672327882266,129.7140667179993,162.33666014035944,7.342845027185533,7.019191129533023,0.351638528,4.880334848,4.75539712,4.880334848,False
54,394.55754017829895,4.853906618924784,5.081397794920608,128.24039890697628,160.99894222319423,7.330907399516076,7.002707008060901,0.351638528,4.880334848,4.75539712,4.880334848,False
55,394.4230206012726,4.843080873698893,5.071936516183678,126.85958865624691,159.48286965639286,7.317257659601839,6.987088759109581,0.351638528,4.880334848,4.75539712,4.880334848,False
56,394.5754029750824,4.834439070463374,5.066765094598781,125.76801642205223,158.6602454035663,7.3097968753269615,6.974621272437361,0.351638528,4.880334848,4.75539712,4.880334848,False
57,394.4122529029846,4.823278556841319,5.059401241071766,124.37218435134001,157.4961858381417,7.2991730803617045,6.958520054781047,0.351638528,4.880334848,4.75539712,4.880334848,False
58,393.7600357532501,4.813201953442012,5.053276174657546,123.12522826777567,156.53445956525368,7.290336477420793,6.943982589027862,0.351638528,4.880334848,4.75539712,4.880334848,False
59,393.97151923179626,4.804928816202245,5.048357944162616,122.11079840142176,155.76647711811748,7.283240970675808,6.932046974959456,0.351638528,4.880334848,4.75539712,4.880334848,False
60,394.7168552875519,4.795644511043589,5.04201414205532,120.98233110923428,154.78145311443035,7.2740887988352325,6.918652553948964,0.351638528,4.880334848,4.75539712,4.880334848,False
61,394.7309808731079,4.788018584736388,5.034728146840926,120.06323769119278,153.65781457104617,7.263577329671485,6.907650667883381,0.351638528,4.880334848,4.75539712,4.880334848,False
62,394.61746621131897,4.77645265490245,5.028622808577991,118.6825943114212,152.7225396265072,7.254769188436598,6.8909645582686885,0.351638528,4.880334848,4.75539712,4.880334848,False
63,394.8089017868042,4.767524240978501,5.022669971555043,117.62766342161052,151.81610783545403,7.246181059984372,6.878083579777603,0.351638528,4.880334848,4.75539712,4.880334848,False
64,394.8203384876251,4.756180215276351,5.015513444936207,116.30083221690403,150.73351025826196,7.235856374521387,6.861717610153394,0.351638528,4.880334848,4.75539712,4.880334848,False
65,394.49856758117676,4.749281591214169,5.010839678648206,115.50127758170886,150.03066081598436,7.229113555075414,6.8517649994299274,0.351638528,4.880334848,4.75539712,4.880334848,False
66,394.78144884109497,4.743395871058175,5.006495753439067,114.82346604542468,149.3803523146611,7.222846595718196,6.843273700148814,0.351638528,4.880334848,4.75539712,4.880334848,False
67,402.0961790084839,4.7323797569709445,5.0003632194212795,113.56549931773489,148.46707543547296,7.213999219302652,6.8273808069853,0.351638528,4.880334848,4.75539712,4.880334848,False
68,393.4646427631378,4.723582573625044,4.994591891943422,112.57082438220893,147.61269116067632,7.205672953771001,6.814689154198378,0.351638528,4.880334848,4.75539712,4.880334848,False
69,392.6683580875397,4.7182626950569455,4.9901300451766515,111.97355138471748,146.95553311137456,7.199235869567374,6.807014191770051,0.351638528,4.880334848,4.75539712,4.880334848,False
70,392.5793173313141,4.710160699419643,4.9862774664514395,111.0700073573453,146.390464535457,7.193677773345876,6.795325482842811,0.351638528,4.880334848,4.75539712,4.880334848,False
71,392.61087107658386,4.702240023730666,4.979850231291707,110.19373277492568,145.4525957748421,7.184405233054303,6.783898363305834,0.351638528,4.880334848,4.75539712,4.880334848,False
72,392.4000630378723,4.692496425581069,4.975008312201545,109.12526314666697,144.7500283345896,7.177419820394541,6.769841322574996,0.351638528,4.880334848,4.75539712,4.880334848,False
73,392.9594566822052,4.686458746333545,4.971044166255585,108.46838481578118,144.17735392898962,7.171700766696945,6.761130792666115,0.351638528,4.880334848,4.75539712,4.880334848,False
74,393.39544105529785,4.677692188685071,4.96593141387658,107.52164634919241,143.44209202736823,7.164324624194461,6.748483323420993,0.351638528,4.880334848,4.75539712,4.880334848,False
75,393.3204710483551,4.66933269697313,4.961334901157356,106.62656645657867,142.7842716250136,7.157693258089052,6.736423126183824,0.351638528,4.880334848,4.75539712,4.880334848,False
76,392.58701038360596,4.662129815626442,4.956223427457217,105.86130729402414,142.05629567576315,7.150318960330228,6.7260315649848454,0.351638528,4.880334848,4.75539712,4.880334848,False
77,394.12210726737976,4.65739360526871,4.952514185179919,105.36111132561798,141.5303504901623,7.144967654891315,6.719198657789138,0.351638528,4.880334848,4.75539712,4.880334848,False
78,393.2538242340088,4.648371224678852,4.947629817494992,104.41477878558298,140.8407497226299,7.137921001854392,6.706182114055138,0.351638528,4.880334848,4.75539712,4.880334848,False
79,393.094988822937,4.637184236959484,4.941518921822366,103.25320132809728,139.98271095745582,7.129104842972105,6.690042702349919,0.351638528,4.880334848,4.75539712,4.880334848,False
80,392.45810437202454,4.634606780674776,4.940052209134538,102.98741339095449,139.77754703426237,7.126988823850966,6.6863242189498635,0.351638528,4.880334848,4.75539712,4.880334848,False
81,391.2556526660919,4.624956288763201,4.934525472606331,101.99831451277682,139.00716417173106,7.119015428469422,6.6724015021268945,0.351638528,4.880334848,4.75539712,4.880334848,False
82,390.18490505218506,4.619049456761657,4.928517400975922,101.39760350062387,138.17450302087383,7.110347613322926,6.663879744890903,0.351638528,4.880334848,4.75539712,4.880334848,False
83,393.19885635375977,4.6128941150031055,4.925731630741757,100.77538355036741,137.79011625842497,7.10632859642104,6.6549994638608645,0.351638528,4.880334848,4.75539712,4.880334848,False
84,393.10571098327637,4.603511806681514,4.920044018771547,99.83429950445478,137.00864400593383,7.098123106837117,6.641463654173212,0.351638528,4.880334848,4.75539712,4.880334848,False
85,392.4882833957672,4.597688506798658,4.918032331520993,99.25462389041859,136.73330250691927,7.095220855616923,6.633062408310607,0.351638528,4.880334848,4.75539712,4.880334848,False
86,392.321715593338,4.589942915057438,4.91404574021499,98.4888077735362,136.18928781452354,7.089469420109702,6.621887881516798,0.351638528,4.880334848,4.75539712,4.880334848,False
87,392.41045808792114,4.584357511651267,4.9098469074871085,97.9402414593304,135.61865061909717,7.083411784955665,6.613829847721352,0.351638528,4.880334848,4.75539712,4.880334848,False
88,392.5769901275635,4.5777360854318285,4.90585851966769,97.29387965663759,135.07882807130932,7.077657757627447,6.604277148950955,0.351638528,4.880334848,4.75539712,4.880334848,False
89,392.14236545562744,4.57030637651593,4.900821415363433,96.57369315242539,134.4001326897427,7.070390752227256,6.59355834474274,0.351638528,4.880334848,4.75539712,4.880334848,False
90,392.5145628452301,4.5655439504608415,4.899082133787449,96.11486152299192,134.16657618428667,7.067881499322874,6.5866876162904635,0.351638528,4.880334848,4.75539712,4.880334848,False
91,392.32970571517944,4.5585664564721915,4.894446397946396,95.44655491854975,133.54605477631586,7.061193546214116,6.5766212203152055,0.351638528,4.880334848,4.75539712,4.880334848,False
92,392.42777466773987,4.550326514315211,4.889837875319652,94.663312195927,132.93202074279748,7.054544853474688,6.564733496628118,0.351638528,4.880334848,4.75539712,4.880334848,False
93,392.5226354598999,4.544870041882665,4.887877684671574,94.14819109266777,132.67170385762157,7.051716896147509,6.556861470908936,0.351638528,4.880334848,4.75539712,4.880334848,False
94,392.2574908733368,4.53732795653254,4.883028217276357,93.44078839889912,132.0298742791461,7.044720593585477,6.545980541776349,0.351638528,4.880334848,4.75539712,4.880334848,False
95,394.31198501586914,4.533306315432146,4.880529577634443,93.06575770870582,131.70039100276222,7.0411158185651175,6.540178540104576,0.351638528,4.880334848,4.75539712,4.880334848,False
96,394.9973645210266,4.527705423030745,4.879223143275204,92.54596342827027,131.5284454290897,7.039231032193797,6.532098160412522,0.351638528,4.880334848,4.75539712,4.880334848,False
97,392.6731541156769,4.519020168639665,4.871910072194227,91.7456586491459,130.57007713742053,7.028680500811603,6.5195679869736525,0.351638528,4.880334848,4.75539712,4.880334848,False
98,392.79686760902405,4.512504013631607,4.869768967045204,91.1497732652891,130.290811947708,7.025591539031085,6.510167162457862,0.351638528,4.880334848,4.75539712,4.880334848,False
99,392.6862416267395,4.5088254560259,4.869080127595012,90.81508952769545,130.2010934008258,7.024597753772325,6.504860125642485,0.351638528,4.880334848,4.75539712,4.880334848,False
100,392.6179223060608,4.503873682035028,4.865427761114093,90.36650528988349,129.72641866223321,7.019328502762795,6.497716225862251,0.351638528,4.880334848,4.75539712,4.880334848,False
101,392.5510449409485,4.4965465206552855,4.860629453677164,89.7067951750404,129.10544243166586,7.012406008418876,6.487145366475904,0.351638528,4.880334848,4.75539712,4.880334848,False
102,394.45478081703186,4.4899813372945925,4.8570090682648175,89.11978264688898,128.63887605589656,7.007182896338377,6.4776738089989045,0.351638528,4.880334848,4.75539712,4.880334848,False
103,394.38399744033813,4.483162147099325,4.8542609523879765,88.51412529219515,128.28584682302545,7.003218203191071,6.467835797121314,0.351638528,4.880334848,4.75539712,4.880334848,False
104,394.60247707366943,4.481367884207328,4.854463259379069,88.35545007686086,128.31180257212225,7.003510070483857,6.4652472229449796,0.351638528,4.880334848,4.75539712,4.880334848,False
105,394.110666513443,4.472489990384914,4.8475427578418335,87.57451144682966,127.42688610984285,6.993525897235623,6.452439129553843,0.351638528,4.880334848,4.75539712,4.880334848,False
106,393.4148054122925,4.467812422203248,4.845746558825434,87.16583225609654,127.1982074999793,6.990934529822214,6.445690825134734,0.351638528,4.880334848,4.75539712,4.880334848,False
107,391.7734773159027,4.462191056325761,4.8412326149802105,86.67721585343509,126.62533586203428,6.984422285421858,6.43758090846026,0.351638528,4.880334848,4.75539712,4.880334848,False
108,392.27728247642517,4.457685980009199,4.839579458316878,86.28760664965606,126.41617727789539,6.982037284501857,6.4310814571995305,0.351638528,4.880334848,4.75539712,4.880334848,False
109,392.49040818214417,4.453232636773751,4.8365818571520585,85.90419269092334,126.03779939395764,6.977712660166808,6.424656640998373,0.351638528,4.880334848,4.75539712,4.880334848,False
110,392.41010427474976,4.447463193947233,4.836203840647347,85.41000034071564,125.99016402961337,6.977167297630086,6.416333094443864,0.351638528,4.880334848,4.75539712,4.880334848,False
111,392.3234877586365,4.438562374823714,4.830035210819726,84.6531546463834,125.2153695129478,6.968267845968698,6.403491926834513,0.351638528,4.880334848,4.75539712,4.880334848,False
112,392.05425357818604,4.436130712696424,4.8280872310569105,84.44755684976985,124.97168992565153,6.965457505225132,6.399983779942354,0.351638528,4.880334848,4.75539712,4.880334848,False
113,392.56005334854126,4.431191561892649,4.826022320269633,84.03148599566953,124.71390078240911,6.962478468672448,6.392858091571545,0.351638528,4.880334848,4.75539712,4.880334848,False
114,392.16950702667236,4.424194324427192,4.821321366115867,83.44555009059783,124.1290023200591,6.955696425427363,6.382763211780207,0.351638528,4.880334848,4.75539712,4.880334848,False
115,392.5044116973877,4.420947978578676,4.819770792554251,83.17509620642686,123.93668031407373,6.953459420639486,6.378079724723543,0.351638528,4.880334848,4.75539712,4.880334848,False
116,392.67168951034546,4.416096024051539,4.8194054395873795,82.77251187206988,123.89140795091649,6.952932327726008,6.371079833988624,0.351638528,4.880334848,4.75539712,4.880334848,False
117,392.231831073761,4.40976410704898,4.814138044663034,82.25005900645897,123.24053867515327,6.94533308319025,6.361944808729712,0.351638528,4.880334848,4.75539712,4.880334848,False
118,391.87205839157104,4.404616558231698,4.8113188888440135,81.8277606456913,122.89359366920698,6.941265901070656,6.354518465578285,0.351638528,4.880334848,4.75539712,4.880334848,False
119,392.39175248146057,4.3975032706036945,4.8088852815392675,81.24776154408568,122.5948825421625,6.937754947880628,6.3442561607929475,0.351638528,4.880334848,4.75539712,4.880334848,False
120,392.2044153213501,4.395067582519713,4.807916355805569,81.05010814816934,122.47615473415048,6.936357083529631,6.340742205673036,0.351638528,4.880334848,4.75539712,4.880334848,False
121,392.4618327617645,4.3882172008112965,4.803517028378185,80.49678138348209,121.93852549805989,6.930010195666898,6.330859193954106,0.351638528,4.880334848,4.75539712,4.880334848,False
122,392.17729902267456,4.383775291515295,4.801596120084758,80.14001493066817,121.7045175989547,6.927238910797969,6.324450873440687,0.351638528,4.880334848,4.75539712,4.880334848,False
123,394.77065086364746,4.379175131709588,4.799317655571114,79.77220469669942,121.42753384311237,6.923951781343293,6.317814245701697,0.351638528,4.880334848,4.75539712,4.880334848,False
124,393.24016189575195,4.374781020779839,4.796511639480446,79.422445782653,121.08728382606274,6.919903555844631,6.311474883654231,0.351638528,4.880334848,4.75539712,4.880334848,False
125,392.9387674331665,4.369783509414566,4.792861546867418,79.02652134964461,120.64610967890539,6.914637585333031,6.304264998790765,0.351638528,4.880334848,4.75539712,4.880334848,False
126,392.980180978775,4.365572883535084,4.791368595202957,78.6944697967041,120.46612525610202,6.9124837113704265,6.298190349715399,0.351638528,4.880334848,4.75539712,4.880334848,False
127,387.6646201610565,4.362961825556247,4.792728395361159,78.48926199477108,120.63004653711684,6.9144454883152635,6.294423389317856,0.351638528,4.880334848,4.75539712,4.880334848,False
128,385.62846875190735,4.357086269778549,4.789297291926649,78.02944611770587,120.21686161559047,6.90949545240552,6.285946754134905,0.351638528,4.880334848,4.75539712,4.880334848,False
129,386.3318359851837,4.352900235931628,4.787991856377656,77.70349491255611,120.0600286407917,6.9076121070127865,6.2799075838629586,0.351638528,4.880334848,4.75539712,4.880334848,False
130,385.8966453075409,4.345280530622796,4.783959857422322,77.11366719034513,119.57692132931236,6.901795162115056,6.268914672800872,0.351638528,4.880334848,4.75539712,4.880334848,False
131,385.86598563194275,4.342643662135323,4.783280424610011,76.91059644446653,119.49570443920042,6.900814947766118,6.265110475710518,0.351638528,4.880334848,4.75539712,4.880334848,False
132,386.3911814689636,4.337231659714627,4.779086557480905,76.49548042799546,118.99560474112707,6.89476447645681,6.257302606656901,0.351638528,4.880334848,4.75539712,4.880334848,False
133,385.98832988739014,4.332302068351309,4.775365208040449,76.1193168963513,118.55360344473104,6.889395704073649,6.250190709643433,0.351638528,4.880334848,4.75539712,4.880334848,False
134,386.1010150909424,4.328247536738649,4.775699980316493,75.81131354626547,118.59329854842889,6.889878678376125,6.244341256992721,0.351638528,4.880334848,4.75539712,4.880334848,False
135,386.17279148101807,4.323820133082486,4.773676962137287,75.47640818716289,118.35362466358728,6.886960080081357,6.23795386369396,0.351638528,4.880334848,4.75539712,4.880334848,False
136,386.31218242645264,4.319289312861882,4.769706574629599,75.13521168445945,117.88464653925637,6.881232021713608,6.231417271830535,0.351638528,4.880334848,4.75539712,4.880334848,False
137,385.9337284564972,4.31635860644093,4.770167547349591,74.91533479182435,117.93900067234065,6.881897064770725,6.227189156210726,0.351638528,4.880334848,4.75539712,4.880334848,False
138,386.6292898654938,4.313195346266331,4.769125979671577,74.67873251138715,117.81622317290022,6.880394400246903,6.222625536443791,0.351638528,4.880334848,4.75539712,4.880334848,False
139,385.9792318344116,4.3052189434838875,4.764917588473207,74.08543420035839,117.3214482497182,6.874322975134894,6.211118019705427,0.351638528,4.880334848,4.75539712,4.880334848,False
140,385.9742317199707,4.303075619108605,4.762872720883408,73.92681513016568,117.0817865443428,6.871372854803817,6.208025856258191,0.351638528,4.880334848,4.75539712,4.880334848,False
141,385.7119839191437,4.296158151766263,4.759919701600288,73.41719347851773,116.73655176433638,6.867112548528411,6.198046060427882,0.351638528,4.880334848,4.75539712,4.880334848,False
142,385.84162044525146,4.291540842506341,4.757071246097235,73.07898499867545,116.4045060243234,6.863003095899963,6.191384691256342,0.351638528,4.880334848,4.75539712,4.880334848,False
143,386.0940799713135,4.288381105262088,4.756074487791173,72.84843903215447,116.28853667238954,6.861565077634842,6.186826154003547,0.351638528,4.880334848,4.75539712,4.880334848,False
144,386.0256586074829,4.285849121162036,4.754776765312772,72.6642212594646,116.13772430183614,6.859692859850803,6.183173273098792,0.351638528,4.880334848,4.75539712,4.880334848,False
145,385.6776340007782,4.27939982261637,4.7521323085574885,72.19709593741584,115.83100883889416,6.85587771520411,6.1738689020697475,0.351638528,4.880334848,4.75539712,4.880334848,False
146,385.6799385547638,4.2759716768138025,4.7513195343834935,71.95001751841876,115.73690263508873,6.854705129933925,6.168923133120939,0.351638528,4.880334848,4.75539712,4.880334848,False
147,385.620952129364,4.272804162545614,4.748399002493188,71.72247537307571,115.39938242922688,6.850491693059023,6.164353375994278,0.351638528,4.880334848,4.75539712,4.880334848,False
148,385.7143232822418,4.268011240510395,4.745397223345076,71.37953763386292,115.0534983628557,6.846161041168198,6.157438651142701,0.351638528,4.880334848,4.75539712,4.880334848,False
149,385.81111693382263,4.263654460356039,4.743790650193143,71.06922914465048,114.86880490285265,6.843843246049079,6.151153146019768,0.351638528,4.880334848,4.75539712,4.880334848,False
150,387.74333691596985,4.258708313483353,4.742244611563707,70.71857819958102,114.69135050417984,6.841612783785369,6.144017364455035,0.351638528,4.880334848,4.75539712,4.880334848,False
151,386.482545375824,4.256211660145614,4.742172064676432,70.54223864624385,114.68303030550936,6.8415081207508655,6.14041545506586,0.351638528,4.880334848,4.75539712,4.880334848,False
152,387.68726086616516,4.254262385408439,4.74027600261232,70.40486637419416,114.46579017781455,6.838772681413753,6.137603246069207,0.351638528,4.880334848,4.75539712,4.880334848,False
153,391.3184893131256,4.249222140923923,4.7374230646847835,70.0509014190703,114.13969177404609,6.834656762013732,6.130331710346527,0.351638528,4.880334848,4.75539712,4.880334848,False
154,392.6468744277954,4.244339427684166,4.734783715402527,69.70969663569633,113.83883446889324,6.830848985893047,6.123287444169448,0.351638528,4.880334848,4.75539712,4.880334848,False
155,392.6797363758087,4.241029903240116,4.734247672321805,69.47937203337169,113.77782830178647,6.830075639198787,6.118512809666315,0.351638528,4.880334848,4.75539712,4.880334848,False
156,387.75783824920654,4.237192268451766,4.734419485402036,69.21324655100052,113.79737850037077,6.830323513077595,6.11297627298842,0.351638528,4.880334848,4.75539712,4.880334848,False
157,385.91972160339355,4.2308894938041375,4.731000701748067,68.77838291867502,113.40899416219149,6.825391250854142,6.103883291260446,0.351638528,4.880334848,4.75539712,4.880334848,False
158,385.9071822166443,4.227678775658024,4.729172158377068,68.55790904571012,113.20181037770026,6.8227532204007515,6.099251204113356,0.351638528,4.880334848,4.75539712,4.880334848,False
159,385.67499232292175,4.2261888268261,4.730985103340242,68.45583732890871,113.40722517624624,6.825368747108527,6.09710166232236,0.351638528,4.880334848,4.75539712,4.880334848,False
160,385.6898386478424,4.221208471187512,4.727356094896292,68.11575049312611,112.99641526564754,6.8201331946230965,6.089916527940707,0.351638528,4.880334848,4.75539712,4.880334848,False
161,387.8452458381653,4.217108234662107,4.724151194887754,67.837031602171,112.63485274873356,6.815509501274233,6.084001137039033,0.351638528,4.880334848,4.75539712,4.880334848,False
162,385.8460648059845,4.214232686738319,4.722810952683468,67.64224316275947,112.48399588035848,6.8135759404925205,6.079852598309545,0.351638528,4.880334848,4.75539712,4.880334848,False
163,386.0246434211731,4.210867685582342,4.721446561334836,67.41500947155903,112.3306283399843,6.811607539860017,6.074997927829233,0.351638528,4.880334848,4.75539712,4.880334848,False
164,385.8175208568573,4.207697272527047,4.720198161562575,67.20161449925585,112.19048230648636,6.809806479699529,6.0704239886367874,0.351638528,4.880334848,4.75539712,4.880334848,False
